,0
164,트위터로 로그인을 해도 로그인화면만 계속 뜨고 나갔다들어오면 계속 로그인을 해야함 지문인식까지 했는데도 계속 로그인하라고 뜸
165,제가 폰을 바꾸는 바람에 전폰에선 카카오 인증으로 결제를 했었는데 기억 못하고 새폰으론 T월드 인증으로 로그인을 했는데요 모두 같은 카드로 자동결제를 걸었놨는데 이제까지 생각지도 못하고 있었는데 몇일전에 우연히 결제를 봤는데 몇달동안 2번씩 결제가 되더군요 환불신청 했더니 지난거라 안된다고 말하더군요 상담사가 먼죄가 있겠어요 인증 두번한 제탓이죠 다들 인증 2번씩 했는지 체크들 하세요 저처럼 눈탱이 맞는 사람들 있을듯해요
166,로그인이 안 돼요ㅠㅠ
167,로그인 과정에서 결제오류가 났는 지 다른 사람이 결제한 계정에 왜 또 결제를 왜 하라는 건지 이런 과정이 꽤 있는거 같은데 언제 고쳐지나요?
168,"프로필별 성인인증이 되었으면합니다.,"
169,상담원님은 되게 친절하신데 어플 로그인 관리가 엉망이네요. 돈만 빠져나가고 로그인은 안 됩니다.
170,다운도 잘 안됨. 결제를 하려하니 중복 아이디로 복잡하게 얽혀 있음.
171,디즈니 개노잼 귀칼이나 보러 가야지 ㅋ
172,프로필 순서 좀 원하는댸로 고정시킬수 있게 해주세요.
173,로그인이 안되네요. 다른 기기는 다 되는거 보니 폴드3에만 적용이 안되는건가요
174,"아니 제발 새벽에 몰폰하는 중에 보려고 하는데 에러가 뜨면서 안봐져요ㅠㅠ 
내일 빨리 일으나야하는데 이건 보고 싶어서 ㅜㅜ 다급해요 제발 얼릉 고쳐주세요"
175,로그인도 안되잖아 ^^1발 이것도 앱이라고 만들어논거임?
176,접속이왜안되나요?
177,잘 쓰고있는데 프로필 잠금 기능 있으면 좋을거 같아요. 프로필에 비번이라도 걸수있게요.
178,요청이 많아서 로그인이 안된다는데 어쩌라고요
