,0
89,"디즈니+ 컨텐츠도 다양하고 너무 잘 보고 있습니다!

그런데 시청을 하다 중간에 자막 오류가 좀 심해서요..
자막이 밑에 뜨다가 배경 중간에 띄어질때도 있고 이뿐만 아니라 자막이 딜레이 돼서 늦게뜨고 뜨자마자 다음 대사로 이어져서 다 읽지도 못하고 넘어가는게 빈번하게 일어나네요ㅠㅠ 빠른 시일 수정 부탁드립니다♡"
90,좋은데 시청중인 콘텐츠 삭제가 안 됨. 드라마 대충 맛 보고 볼까말까 정하는데 너무 지저분 해져서 불편해요
91,생각보다 손봐야할게 많음 1. 자막 크기설정 및 폰트설정 2. 밝기조절 안됌 3. 몇몇 드라마 시즌 완결 났는데도 다 안나왔거나 중간에 시즌하나가 빠짐 이거 좀 치명적입니다 나머지는 차후 보면서 댓글 남기겠습니다
92,감사해요
93,영상마다 화면비 다른건 알고 있어요 근데 좌우에 레터박스가 모든 영상에 일정하게 생깁니다 상하는 원래 생긴다지만 좌우는 없어야죠 다른 ott 앱들은 안 이렇습니다…. 똑같은 프로그램도 티빙만 생겨서 다른 앱을 이용하게 되네요
94,"초기에 삼개월은 천원도 안되는 금액이라고 하길래 그냥 한번 가입해봤습니다. 사실 금액 명시가 다 다르게 나와 불편을 겪었지만 워낙 저렴하니 대수롭지 않게 여겼습니다. 두달째엔 아무 알림 없이 6천원대 금액이 출금됐지만 워낙 혼동되게 만든 요금제이기도 하고 다른 플랫폼에 비해 저렴한 편이니 수긍했습니다. 
근데 여러모로 개선되어야 할 방면이 많은 것 같습니다. 콘텐츠는 다른 플랫폼에 비해 적은 편이지만 저야 워낙 마이너한 취향이라 콘텐츠 다양성에선 나쁘지 않았습니다. 프랑스 드라마라던지 다큐멘터리 좋았어요. 
근데 솔직히 터치가 잘 먹지 않는다던가 뒤로가기 누르면 바로 전단계로 가지 않는 점, 쓸데없는 여백이나 답답한 ui/ux 디자인? 한 5년정도 뒤쳐진 느낌입니다..조금만 더 개선됐으면 좋겠어요."
95,예전 드라마나 애니메이션을 보기에는 좋아요 그런데 제가 포켓몬을 좋아하는데 예전에 했던 시리즈 없이 썬문 w이렇게 두개만 있는데 더 추가만 되면 자주 이용하게 될것 같습니다 개인적으로 아쉽네요 ㅠ 영화도 몇개만 있어서 전에 봤던것인데 컨텐츠 추가 부탁드려요
96,"ㅋㅋㅋㅋ마블영화는 시청도 안됨 디즈니 영화빼고 실행도 안되서 강제 디즈니 시청행 ㅋㅋㅋㅋ 자막 사이즈도 못골라 코리아 ip면 자막을 한국어로 디폴트 해두지도 않아 ㅋㅋㅋ 소리, 밝기 제어 안 돼 콘텐츠는 겁나 없고 성인 인증 안 되서 15세 영상은 다 막혀있고 UI는 겁나 불편하게 하고 되는게 머임? ㅋㅋㅋㅋ 개킹받는 건 자막도 개후짐 심슨에서 환상적이다를 돈이 많다로 갈긴 어메징함이란...."
97,내가 찾던 그 콘텐츠! 웨이브에 없었어!
98,정말 컨텐츠가 좋아요
99,편하고 좋네요~:)
100,완전 만족
101,굳
102,프로필 여러 개를 성인인증하는데 문제 있고 티비로 시청 시 자막 뒤 검은 박스 처리가 거슬림 그리고 아동용을 제외한 컨텐츠는 굳이 더빙 할 필요가 있을까 싶다 그 비용으로 자막 퀄리티에 더 투자하는게 맞다고 봄 마블 등 디즈니 소유의 콘텐츠는 빨리 볼 수 있는 점은 장점으로 작용할 듯
103,"개선되어야 할 게 많아보입니다. 1. 자막 뒤 검은 배경 설정으로 조절을 하게 하던 없애던해주세요 2. 잠금기능없음 보다가 잘못누르면 그냥 앞 뒤로 막 이동해요..잠금 기능 추가해주세요 3. 밝기, 음량 조절 영화나 드라마보면서 어플 상에서 조절하는 기능이 있었으면 좋겠습니다 핸드폰 설정으로 하려니 불편해요 4. 통화중에 재생불가 디즈니플러스 구독한 다른 사람괴 동시에 보려고하는데 통화중엔 아예 재생이 안되네요.. 5. 어색한 자막 그냥 말 그대로 어색합니다. 번역기 돌린 듯한 느낌을 받을때도있어요 6. 카테고리 분류창 카테고리 별로 영상을 선택할 수 있었으면 좋겠습니다. 지금 방식안 눈에 잘 안들어오고 찾기힘듭니다. 7. 본 기록 확인 불가 본 영화 목록을 일일이 쳐서 확인해야하네요 확인 할 수있게 기록창을 만들어주셨으면합니다. - 기본적인 7개고 타 어플을 언급하고 싶지않으나 넷플릭스, 왓챠에선 그냥 기본인 기능들입니다. 어플만든지 며칠 안됐다고하나 빠른 시일내에 개선되길바랍니다"
104,일단 콘솔로보면 소리를 크게 키워도 엄청작고 10초 앞으로 10초 뒤로가기 하면 끊기고 버그인지 렉 인지 모르지만 화면이 안나올때도 있음 컨텐츠 안에 영상(영화.애니.드라마) 재미 있는 것들이 많아서 좋긴한데 그에반해 성능은 넷플리스 에 비해 상당히 떨어짐
105,"이거 뭔 구독 결제를 해야 결국 컨텐츠를 볼 수 있네요.... 내용물을 보고 구독을 해야지,,,디즈니+는 마블빼고는 컨텐츠에 자신이 없나보네요..."
106,시작하자 마자 일베컨텐츠에 투자하나요?
107,우선 다양한 콘텐츠가 있어 좋지만 자막문제와 공개예정 챕터가 없어 아쉽네요
108,배속 재생 시스템좀 만들어주세요
109,롤창이기에 아케인때문에 첫결제간다 넷플릭스 관계자 여러분 라이엇과 앞으로도 친하게 지내서 제가 볼거리를 만들어주세요
110,"오래 기다렸어요^^ 내 시청기록보기, 배속재생설정, 재생 중 화면잠금기능 이 필요할 것 같아요~ 그외 컨텐츠은 너무 기다렸던 거라 완전 만족합니다^^"
111,"콘텐츠는 다양해서 좋으나 넷플릭스에 비해 한없이 떨어지는 UI/UX 및 자막 상태는 개선이 필요해보입니다. 시청중인 영상목록 삭제 기능도 없고, 자막 번역은 정말 발 번역이 따로 없습니다. 스타워즈 자막 중에는 채팅 이모티콘 나오는 것도 봤네요. 다만 9900원으로 이만한 콘텐츠들을 4명 동시 스트리밍 가능한 점은 매우 좋습니다."
112,"다 좋은데 삼성폰에서 hdr,4k,돌비비젼 다 지원하는데 저런것 안되고 달랑 hd만 뜨던데 타 ott서비스들도 hdr 4k 돌비비젼 다 해줘요 자막 폰트 크기 변경 됐으면 좋겠고 밝기 음량 조절 되게 해주세요"
113,해리포터1편 2편 영화가 최신등륵 이라니 옛날 영화만 싸그리 모아놧네 뭐하냐?ㅋㅋㅋㅋ 원펀맨도 시즌2 없음 이게뭐얔ㅋㅋㅋ 누가 봅니까..ㅋㅋ
114,가성비좋음
115,올라오는게 예전거나 개느림. Ex) 런닝맨 8월치 매주 업로드중 누가 봄?
116,최고
117,지금 많은 분들이 끊기는 현상에 대해 불만을 토로하는데 기계적으로 반복적인 답변만 계속 늘어놓으시고 정작 이루어져야할 업데이트는 없네요. 넷플보다가 갈아탄건데 진짜 돈아까워요. 보라는건지 말란건지. 이 부분에 대해 무슨기기 어떤프로그램에서 그런지 알려달라는것보다 전체적으로 왜 그런 문제가 생기는지 점검을 하세요;
118,쿠플 지지합니다. 중드를 비롯해서 여러 드라마의 독점 콘텐츠 좋아요~! 앱 기능의 측면에서는 부족한 것이 많지만 앞으로 더 좋아질 것이라 믿어요 🙏
119,볼거리 즐길거리 정말 환상적으로 다양함
120,새로런칭한 디플보다 한국어 더빙이 없어요 일본어 더 빙은 엄청 많은데 말이죠.한국 컨텐츠로 그렇게 돈을 벌어도 일본 시장이 더커서 그런걸까요?
121,오디오 자막 들어가면 톱니바퀴 설정모양이 보인다는데 노트8에는 안보여서 자막설정을 못 하네요. 검은바탕이 너무 신경쓰이는데 어떻게 설정할 수 있나요?
122,메뉴 글씨가 하나도 안 나와서 감으로 시도하다가 때려치움
123,"영상 우측 상단에 보면 설정하는 버튼 있어요
오디오를 코리안으로 하면 더빙으로 들리고 
영어로 하면 원작 그대로 들립니다 
모르면 검색이라도 하고 찾아라도 보세요 
그냥 냅다 욕하지 마시구요..."
124,"시즌 1,2 추가 부탁드려요 이거 기대하며 샀는데
정작 시즌 3,5 밖에 없네요 빠른 업데이트 부탁드려요"
125,"백그라운 재생, 다음 에피소드 자동 재생 기능이 추가되면 좋겠습니다!! 그래비티 폴즈랑 아울하우스 한글자막 추가도 해주세요!! 오디오는 영어, 자막은 한글로 설정하고 보는데 없어서 너무 아쉽네요ㅠㅠ 또 한글 자막 검수 제대로 해주세요!!"
126,완다 정주행했는데 정말정말 재밌게 봤어요. 이제 로키도 정주행 할겁니다 ㅎㅎ 앞으로도 시리즈 많이많이 만들어주세요 :)
127,속도조절 주세요... 배속 기능 제발.. 한국인들 죽어나요
128,프로그램은 좋습니다! 하나 아쉬운점이 아이들 만화보여주는데 시리즈가있는건 1화에서 2화넘어갈때 버튼을 꼭 눌러줘야되네요. 타 플랫폼은 시간지나면 자동 재생되는데 그부분 업데이트해주시면 좋을것같아요. 애들한테 보여주고서 집안일하는데 계속 다음화 틀어달라고 오고 그러거든요ㅎ 부탁 좀 드립니다~^^!!
129,"와우회원들에게 이런 서비스까지..
쿠팡을 사랑하는 1인인데...넘 좋은 서비스 감사해요~~~~ 원하는것도 많고 다양한 프로그램들 최신이 있어서 좋아여 넷*** 없는게 은근히 많아서 돈아깝다 생각했는데 ㅋㅋㅋ  이거 있어서 여즘 여가시간 잘 즐기고잇네요 ㅎㅎ"
130,하이큐 4기!!
131,개 구림
132,"안녕하세요, 여기에 남기면 개발자분이 보실 수 있지 않을까해서 글 남깁니다. 자막 기능을 만들어주시길 부탁드립니다.

티빙없이 못사는 사람인데요, 전 소리 없이 영상만 볼때가 많은데 이럴 경우 한국 드라마 및 예능은 영상만으로 이해하거나 시청하기 어려울때가 많더라구요.🥲

넷*릭스 혹은 다른 플랫폼의 경우 어떤 컨텐츠의 영상이든 자막 기능이 있어 아쉽지만 티빙보다 이런점은 더 편하다고 느낀적이 있습니다. 티빙의 ux/ui는 정말 좋다고 생각해요! 편하게 잘 사용하고 있습니다.

전 단순히 자의적, 선택적으로 소리 없이 보는 환경이지만 어쩔 수 없이 소리 없이 영상만 볼 수 밖에 없는 환경과 사람들도 많다고 생각해요. 더 많은 사람들이 편하고 동등하게 사용적 경험을 겪기 위해 자막 기능이 추가되면 좋을 것 같아 요청드립니다."
133,편리합니다
134,감사합니다!
135,빨리감기 개선이 필요합니다. 그 외 전반적으로 만족
136,"배속기능, 자막위치, 오역, 화면 밝기 아직 고칠거투성이긴한데 볼건 무지많긴하네요"
137,오프닝 넘기기랑 배속좀 만들어주세요 ㅜㅠㅠ 특히 배속좀 제발~~
138,창모드 업데이트 부탁드리고요 제발 클론전쟁이랑 스타워즈 자막 바꿔주시고 원래자막 쓴사람 디즈니차원에서 고소 부탁드립니다
139,아동용인데 한글자막 없음 / 번역계의 볼드모트 번역 들어와 있음(특히 어벤져스 시리즈) / 내셔널 지오그래픽 특정년도 이전꺼 없음
140,구성이 너무 좋네요^^가성비 짱!
141,재미있는 디즈니을 볼수 있어서 너무좋아요
142,배속 좀 빨리 적용해서 업데이트 해주세요 제발 빨리!!!!!
143,컨텐츠 볼륨은 둘째치고 풀화면 방향을 돌릴 수가 없는건 너무 큰 단점이네요. 쌍팔년대 어플도 아니고. 세상에 네상에. 볼륨이야 키워가면 되겠으나 플레이어 기능이 너무 수준이하입니다. 개선 바랍니다.
144,마블 디즈니 픽사 너무 좋아해서 결제했어요 근데 좀 불편한게 많네요 1.기기자체 설정(구글자막cc)를 통해서만 자막 변경이 된다는 점 2.팝업기능이 안된다는 점 3.재생중 시리즈 목록을 볼수 없다는점 4.밝기 조절이 앱 자체적으로 안된다는 점 5.웹에서 볼때 다음편 자동재생이 안된다는 점 (이건 고객센터에 문의해봤지만 별다른 피드백이 없어서 여기에도 적어봅니다) 앞으로 피드백 반영해서 편의성 개선 차차 해주시길 바래봅니다
