,0
101,"1. 자막 엉망. 미드를 보는데…같은사람 이름도 제멋대로 이랬다 저랬다.  극을 제대로 봤으면 동생인데 오빠랬다가… 멋대로라 집중안됨

2. 타 플랫폼처럼 배속기능 없음

3. 내가 못 찾는건지… 최근 본 작품만 따로 모아둔 메뉴가 없다.

4. 자막 위치가 아래였다 위였다 역시 이것도 제멋대로…

마블 / 디즈니를 좋아하던 유저로 컨텐츠가 좀 부족하긴해도 당장 불만이 크진 않은데… 위에 지적한 부분들을 생각하면 아무 준비없이 돈만 노리고 서비스 시작한거 같아서 실망이 이만저만이 아님…"
102,어플 500번정도 껐다 켰는데도 똑같아요 핸드폰 재부팅도 한 번 했어요 그거 외엔 컨텐츠도 많고 좋아요
103,프로그램도 많고 좋은데 작은 화면에서 다음화로 못 넘기니까 다시 프로그램 들어가서 또 바꾸고 너무 번거로워요
104,다 좋지만 광고 시스템이 별로입니다. 마치 초창기 모습을 보는거 같습니다(광고가 2회 나오는 경우 등). 예전처럼 1개만 나오고 방영중인 프로그램을 한번 더 눌렀을 때 광고가 나오지 않게 해줬으면 좋겠습니다.
105,이용하기 편리하고 방대한 콘텐츠 굳굳 : D
106,다 좋은데 접속하는 지역에 따라 나오는 컨텐츠가 다른건 저작권이나 계약들때문에 그렇다 치지만 영어권 국가에 있다고 한글 자막이 아예 안나오는건 좀 개선해야되지 않나요? 답변 좀 주세요~
107,최소한 무슨 컨텐츠 있는지 볼수는 있게 2주무료이용이라도 줘야하는거 아닌가요.. 내가 볼만한게 있는지를 보기위해 돈을 내라구요..환불도 잘 안해주면서
108,Wave 말 그대로 파도 타듯이 다양한 영화를 즐길 수 있네요. 드라마 미나리 부터 액션 존윅까지 감동과 재미를 느낄 수 있는데요. 해외 OTT와 대응해 국산 OTT 파도처럼 저항해서 잠식 시키길 바랍니다!~
109,"심슨만 보고 구독해서 그러려니하고 넘어가려고 해도 자막, 더빙컨텐츠 부재 정말 짜증나네요. 좋은 놈 바트 놈 로키 놈 어디갔나요"
110,디즈니 넘 좋아하는데 어플이 생겨 볼수있었어 좋아요 너무고마워요 디즈니 최고입니다
111,재미있고 배경이 검은색이라 거슬리지만 좋아요
112,웨이브는 개인적으로 국내 제품 드라마가 많아서 좋은 것 같아요 시리즈물도 다양해서 전체적으로 시청 콘텐츠가 많은 것도 만족하고 보니까 영화구매 이벤트 관련해서도 진행하는게 많은 것 같아서 다음에는 꼭 참여해서 당첨되어봤으면 좋겠네요~!
113,아직 까진 예상대로 신규 컨텐츠가 부족하네요. 넷플 첫 출시때랑 느낌이 비슷해요. 마블 디즈니 기존 컨텐츠 제외하면 아직은 부족한것 같아 아쉽네요...
114,제가보고싶은 컨텐츠가 있어서 사용하고 있긴합니다만 화질이 아주오락가락 보는 내내 난리도아니고요. 집에서 티비로 보는데 중간에 로딩은 왜자꾸걸리는지 거슬려요. 그리고 자막을 막 맘대로 건너뛰어서 번역 안되고 영상혼자 떠드는 부분도 매우 많고 번역자체도 읭???하게 하는경우도많아요. 아주아주아주 많은 개선이 필요해보입니다
115,버릇이라서 시끄러워야 잠들기때문에..일부러 결제하고 항상 틀어놓고 자는데.. 자꾸 같은건만 재생 된다니까요ㅡㅡ 시즌은 그렇다치고 회차별로 재생되라고 결제해서 보는건데.. 3번씩은 일어나서 다시 세팅하게 됩니다 다른건 안바라고 그냥 1화2화3화4화5화..순서대로만 재생됐으면 좋겠네요 어려운일 아니잖아요?
116,지상파 많이 보는데 저한테 딱이에요 구글 크롬캐스트 연결해서 재방 보는데 깔꼼합니당~~ 만족해요!!
117,즐거움의 즐거움을 더하다.
