,0
145,영상관련 오류가 너무 잦아요.
146,최고의 ott 서비스
147,단연 최고
148,너무 불편하고 아직 초창기라서 그런가 볼만한것도 없고 오프닝 넘기기 재생속도도 없고 오디오설정에 중국어가 없다라고요.일본어는 있는데
149,아니면 하다못해 추천콘텐츠 안 뜨게 삭제 가능하게 해주세요(마스터 프로필). 현재 시청중인 콘텐츠만 삭제 가능하면 뭐합니까? 추천 목록이 계속 뜨는데. 가족끼리라도 서로 사생활이 있는데 사실상 이 2가지 기능이 없어서 혼자서밖에 못 씁니다 이 앱은
150,개인 취향대로 볼 수 있어 좋아요
151,굳
152,화질을 마음대로 조절할 수 있는 옵션이 생겼으면 좋겠습니다
153,굳
154,감사
155,티빙앱 카테고리가 원래 없었나요??
156,최고입니다.
157,최고
158,제공영상에 비해 비싸다. 가라탈 시기 옴
159,있던 영화가 사라짐. movie is gone...?
160,"넷플리스와 비교하여 외국어 더빙 이나. 자막이. 현저히 부족하던지 전혀 안되어. 답답하고.짜증남. 왜. 이탈리아영화를. 영어로도 들을수있어야. 됨
또한. 미국영화를. 한국어로 들을수. 있게. 만드세요. 이거. 못하면  망해야됨"
161,최고만점!!
162,너무좋아요 이제 고삼 올라가서 정신차리려고 아쉽게 이번년은 결제를 못하지만 성공해서 웨이브다시 결제하겠습니다 ㅜ저 근데 자막 기능하나만 추가해주셨으면 좋겠어요..!
163,최고...!
164,재미가있어요2022
165,굳
166,최고에용~~
167,최고^^
168,"폰으로 볼때 자막이 너무 커요..
영어 자막일땐 그래도 크기가 괜찮은데 한글 자막만 되면 크기가 너무 커서.. 이것만 폰트 크기를 줄여주시면 너무 좋을 것 같아요.
자막이 너무 커서 오히려 읽기가 힘들거든요.. 장면에 집중하기도 힘들고요"
169,재미있는영화도 많고 좋운거가타요!
170,장사 안된다고 징징대지 말고.. 한글자막 좀 갖춰주세요. 선택 할 수 있는 옵션이 너무 적습니다. 자막없이 오디오로만 퉁치려고 앵간한 애니 시리즈는 더빙판만 들여놓은거 너무 실망스러움
171,"재미있게,시청하고있습니다.감사합니다."
