,0
148,"집에선 부모님이 다시보기 서비스 TV로 이용하시고
저는 프로야구 봐야해서 동시 시청 이용권 씁니다😂
오래 전에 방영 끝난 드라마들도 많아서 부모님 때문에라도 웨이브 못 끊고 있는데
요샌 프로야구 카테고리가 생겨서 거기서 바로 순위 확인하고 못본 날은 하이라이트로 보고 시청예약도 이용합니다ㅎ근데 요새 응원하는 팀이 별로 승률이 좋지 않아 조금 우울..🥹"
149,프로야구볼때 진짜 좋아요 응원하는팀도 잘 보지만 요즘에 다른팀상황도 돌려보는데 동시시청이 꿀이에요!!!! 그리고 화질도 좋고 하이라이트도 아주 유용하게 보고있답니다
150,"야구를 핸드폰으로 자주 보게 되는데 
사파리로 네이버 들어가서 보게 되면 웹서핑 하기도 힘들고 여러모로 불편한 점이 많아요.. 자동회전도 켜야하고
그래서 야구 볼 만한 어플 없나 찾고 있었는데
웨이브로 보니까 너무 편하고 딱입니다!!"
151,"타팀 경기도 한눈에 볼 수 있고, 바빠서 경기를 못보는 경우에도 응원팀 설정해놓으면 경기 스코어를 실시간 푸시 알림으로 알려주니까 너무너무 편하고 좋아요!!!"
152,프로야구 하이라이트 볼수 있어 좋습니다. 여러 정보를 쉽게 볼수 있어 좋습니다.
153,야구도 볼 수 있어서 좋아요
154,"한국프로 야구 전용 메뉴가 있어 한눈에 예정되어 있는 경기 알수도있고 시청예약도 가능하고, 하이라이트, 경기순위 까지 다 볼 수 있어서 좋아요"
155,"웨이브에서 구독하는 이유 1. 프로야구 경기를 다른 구장 경기와 함께 볼 수 있어서! 야구팬이라면 놓칠 수 없죠! 2. 프로야구 하이라이트가 다양하게 제공되서 좋더라구요 3. 이미 방송중인 TV 프로그램을 처음부터 볼 수 있으니까, 방송 시간 놓쳐도 걱정 없어요!^^"
156,잘 보고 있으며 좋아하는 야구중계 및 하이라이트도 있어서 좋아여.
157,"웨이브 방송영상 업데이트는 빠르더군요 단,영화는 생각보다 많지않아서 실망함 프로야구 하이라이트 영상는 괜찮았음 그래도 왓? 여기보다 훨 좋음 비교하면 둘중 한군데 계속이용 할거면 난 웨이브 이용할겁니다"
158,야구 항상 웨이브로 보는데 화질도 좋고 팀 점수 그때그때 알림와서 편해요!!보는 예능도 다 있어서 항상 애용합니다 🩵
159,동시 중계 너무 좋네요. 좋아하는 팀 경기 외에도 다른팀 경기 결과도 궁금 할때가 많은데 동시 시청이 되서 편리 합니다. 영상 화질도 좋고 끊김도 없네요. 멀티 태스킹 재생도 잘 사용 중 입니다. 앞으로도 더 발전하는 웨이브가 되었으면 합니다.
160,평소 웨이브 예능이나 드라마 즐겨보고 있는 유저입니다. 10년 넘게 야구 좋아하고 두산 응원하는데 이번에 웨이브에서 프로야구 라이브와 하이라이트를 볼 수 있는 기능이 추가되었다고 해서 확인했는데 응원 팀 설정도 가능하고 관련 알림까지 받을 수 있어서 좋은 것 같습니다 앞으로 자주 이용할 것 같아요!!
