,0
121,중국 디즈니 인가??? 마블 신작들의 미래가 없어 보인다…
122,돈들어가네 무료애니 쳤더니 한달에 9900원 장냔하냐 모조리싶어먹어버린다
123,우선 다양한 콘텐츠가 있어 좋지만 자막문제와 공개예정 챕터가 없어 아쉽네요
124,마블 다 봐야지 ㅎㅎ
125,롤창이기에 아케인때문에 첫결제간다 넷플릭스 관계자 여러분 라이엇과 앞으로도 친하게 지내서 제가 볼거리를 만들어주세요
126,한국어 더빙이 너무 안되어있네요. 일본시장이 그렇게 큽니까? 왜 일본어 더빙은 있고 한국어 더빙은 없는 작품들이 많은지..
127,"오래 기다렸어요^^ 내 시청기록보기, 배속재생설정, 재생 중 화면잠금기능 이 필요할 것 같아요~ 그외 컨텐츠은 너무 기다렸던 거라 완전 만족합니다^^"
128,"콘텐츠는 다양해서 좋으나 넷플릭스에 비해 한없이 떨어지는 UI/UX 및 자막 상태는 개선이 필요해보입니다. 시청중인 영상목록 삭제 기능도 없고, 자막 번역은 정말 발 번역이 따로 없습니다. 스타워즈 자막 중에는 채팅 이모티콘 나오는 것도 봤네요. 다만 9900원으로 이만한 콘텐츠들을 4명 동시 스트리밍 가능한 점은 매우 좋습니다."
129,"이거 어떤구성이잇는지 영화 드라마 어떤게잇는지 볼려고햇는데 결제해야볼수잇네요 그래서 결제는햇아요 근데 마블만 볼수잇더라구요 다른 영화나 드라마는 볼게업구요 그래서 구독취소햇어요 환불해주세요 디즈니플러스 고객센터에서는 여기서 직접 하래요
환불부탁드립니다"
130,한국어 자막이 너무 커요 ..
131,해리포터1편 2편 영화가 최신등륵 이라니 옛날 영화만 싸그리 모아놧네 뭐하냐?ㅋㅋㅋㅋ 원펀맨도 시즌2 없음 이게뭐얔ㅋㅋㅋ 누가 봅니까..ㅋㅋ
132,가성비좋음
133,올라오는게 예전거나 개느림. Ex) 런닝맨 8월치 매주 업로드중 누가 봄?
134,최고
135,쿠플 지지합니다. 중드를 비롯해서 여러 드라마의 독점 콘텐츠 좋아요~! 앱 기능의 측면에서는 부족한 것이 많지만 앞으로 더 좋아질 것이라 믿어요 🙏
136,볼거리 즐길거리 정말 환상적으로 다양함
137,극장판 어벤져스 외 볼게 없음 어벤져스 드라마 버젼들은 모두 어설픔 특히 로키 1회 에서 로키 갑옷이 바뀌는 장면 있는데 정말 cg가 확 눈에 거슬릴정도
138,새로런칭한 디플보다 한국어 더빙이 없어요 일본어 더 빙은 엄청 많은데 말이죠.한국 컨텐츠로 그렇게 돈을 벌어도 일본 시장이 더커서 그런걸까요?
139,굿
140,2년간의 기다림 끝에 드디어 한국 런칭을 해서 12일에 바로 다운받아서 지금까지 사용해본 결과 많은 개선사항이 필요하다는 것을 느낍니다. 일단 제일 심각한 건 번역 자막 상태입니다. 대사에는 있는데 번역이 안된 부분도 많고 드라마/영화 안에서 말하는 대사가 의미하는 진짜 뜻과는 전혀 다른 오역이 너무 많습니다.
141,컨텐츠는 많으나 넷플에 비해 최악 개선사항이 너무 많네요. 한달만 결재하길 다행이지 1. 재생속도 조절 안 됨 2. 자막크기 너무 작음 3. 번역 엉망 4. 앱에서 음량이랑 밝기 조절 안 됨 5. 재생 중 다음화 넘어가기 버튼 없음
142,한국어자막.음성 지원 안되는 컨텐츠 대부분임.볼만한거 몇개없고 그마저도 다본거 아직은 결제할가치가없음 실망스러움
143,완다 정주행했는데 정말정말 재밌게 봤어요. 이제 로키도 정주행 할겁니다 ㅎㅎ 앞으로도 시리즈 많이많이 만들어주세요 :)
144,가격도 저렴하고 넘 좋은데 팅커벨 4만 한국어 더빙이 없네요 ㅠㅠㅠ🥺 어렸을 적 더빙으로 보던 것처럼 똑같이 즐기고 싶은데….
145,프로그램은 좋습니다! 하나 아쉬운점이 아이들 만화보여주는데 시리즈가있는건 1화에서 2화넘어갈때 버튼을 꼭 눌러줘야되네요. 타 플랫폼은 시간지나면 자동 재생되는데 그부분 업데이트해주시면 좋을것같아요. 애들한테 보여주고서 집안일하는데 계속 다음화 틀어달라고 오고 그러거든요ㅎ 부탁 좀 드립니다~^^!!
146,번역이랑 자막 ui가 이런식이면 망합니다
147,"와우회원들에게 이런 서비스까지..
쿠팡을 사랑하는 1인인데...넘 좋은 서비스 감사해요~~~~ 원하는것도 많고 다양한 프로그램들 최신이 있어서 좋아여 넷*** 없는게 은근히 많아서 돈아깝다 생각했는데 ㅋㅋㅋ  이거 있어서 여즘 여가시간 잘 즐기고잇네요 ㅎㅎ"
148,하이큐 4기!!
149,영어로 된 영상 볼때 자막 끄는 기능이 없어서 불편해요. 자막 끌수 있게 해주세요.
150,"안녕하세요, 여기에 남기면 개발자분이 보실 수 있지 않을까해서 글 남깁니다. 자막 기능을 만들어주시길 부탁드립니다.

티빙없이 못사는 사람인데요, 전 소리 없이 영상만 볼때가 많은데 이럴 경우 한국 드라마 및 예능은 영상만으로 이해하거나 시청하기 어려울때가 많더라구요.🥲

넷*릭스 혹은 다른 플랫폼의 경우 어떤 컨텐츠의 영상이든 자막 기능이 있어 아쉽지만 티빙보다 이런점은 더 편하다고 느낀적이 있습니다. 티빙의 ux/ui는 정말 좋다고 생각해요! 편하게 잘 사용하고 있습니다.

전 단순히 자의적, 선택적으로 소리 없이 보는 환경이지만 어쩔 수 없이 소리 없이 영상만 볼 수 밖에 없는 환경과 사람들도 많다고 생각해요. 더 많은 사람들이 편하고 동등하게 사용적 경험을 겪기 위해 자막 기능이 추가되면 좋을 것 같아 요청드립니다."
151,편리합니다
152,감사합니다!
153,어플로 테스트 안하고 서비스 시작하나요?? 가입할때부터 모바일로는 인증번호 치는것도 계속 안되서 겨우 결제 하고 19세 인증이 필요한 영화들도 성인인증할려니 아에 인증화면 접속도 안되고!!! 마블이랑 디즈니 빼고 볼거 없는거 같음 내셔널지오그래픽도 생각보다 다큐도 적고 이거 사용하는 이유가 내가 보고싶은것을 원하는 대로 골라서 보는 장점인데 그럿 것이 없다 그냥 안에 컨텐츠 양도 적고 다양성이 부족한듯 그냥 바로 구독취소하고 넷플이나 보러감
154,빨리감기 개선이 필요합니다. 그 외 전반적으로 만족
155,한국에서 보기만을 기다렸습니다. 개선 되야될부분은 많지만 그건 앞으로 업뎃하면서 천천히 바뀌겠고..다른건 뭐 특별히 불편한건 없네요
156,"영화 볼 때 화면에 두가지 언어로 볼 수 있도록 설정할 수 있게 해주세요 예를 들면 한국어를 화면하단, 영어를 화면상단에 띄울 수 있게 말이예요^^"
157,아동용인데 한글자막 없음 / 번역계의 볼드모트 번역 들어와 있음(특히 어벤져스 시리즈) / 내셔널 지오그래픽 특정년도 이전꺼 없음
158,구성이 너무 좋네요^^가성비 짱!
159,재미있는 디즈니을 볼수 있어서 너무좋아요
160,자막 엉망 제공 안되는 컨텐츠도 많음
161,"생각보다 더 다양하고 많은 영상이 있어
그 부분은 만족스럽지만
한국어 자막을 키면 자막이 화면의 반 이상을 가립니다.
영상을 충분히 만끽하며 보기에는 열약한 환경이네요"
