,0
97,"요즘 꼬꼬무랑 피의 게임에 완전 빠져있는데, 특히 피의게임은 무삭제판 같은것도 올라와서 너무 좋아요 ㅎㅎ 본방보다 훨 풍부하게 프로그램을 즐길 수 있음!!! 
스마트티비로 미러링 걸어서 보니까 진짜 티비같고, 티비보다 더 편하고 좋아서 IPTV 없앨까 고민중입니다 ㅋㅋ
이렇게된이상청와대로간다였나 그거 재밌대서 볼라고 대기시켜놨어요~ 웨이브 오리지널 컨텐츠도 넷플처럼 흥했으면 좋겠어요!! 
예전보다 앱도 많이 개선되고있어서 더 좋습니다 ㅎㅎ 앞으로도 많이많이 개선해주세요♥"
98,최고입니다
99,요새핫한드라마 해줘서 좋아요 다만 조금더많이해주셨음좋겠어요^^
100,이 놈들은 돈에 환장한 놈들인가? 실시간 방송도 돈을 받는다? 안 보고 말지...
101,축구경기 라이브로 보고 있는데 중간 중간 화질이 자동으로 저하 되다 다시 원상태로 돌아오고 그러던데 정상인건가요? 한 1분 마다 한번씩 그러네요ㅜ
102,베타프로그램의 정원이 찼습니다 라고 뜹니다. 어떻게 해야 할까요?
103,단독 콘텐츠가 졸라 재밌습니다
104,"방송/영화 볼거리가 많고, 사용성도 편리해서 자주 이용합니다"
105,"스포츠 무료라면서, 회원가입 해야 보여준다는건 사기 아닌가요?"
106,저렴해서 좋다 하지만 콘텐츠가 아직은 미흡하다 그리고 검색하지 않더라도 재미난 콘텐츠 좀 더 많이 추천해주면 좋겠다
107,볼거많고 계속 컨텐츠 늘어나는게 보이니까 자꾸 기대가 됩니다ㅋㅋ
108,광고하는 부서 사람들 왜케 올드한가? 홍홍홍이라니 ㅡㅡ 무한도전이 끝난지도 언제인데...
109,볼거리가 풍부하고 재밌습니다. 가입자수도 늘어나는 중이라 점점기대가 됩니다. 특히 앱의 메뉴배치의 직관성이 좋고 속도도 빨라서 좋네요.
110,스포츠중계 확대
111,실시간이면 무료채널이 더 많아야 하는거 아님?? 무슨 전부 유료채널.. 진짜 웨이브가 더 좋은거네
112,다시보기 편리함 프로그램도 한눈에 보여 찾기쉬움
113,다양한 프로를볼수있어좋아요
114,프로그램 하단이나 가운데 자꾸 광고처럼 프로그램 홍보 띄우는거 거슬리고 불편해요 없애주세요
115,보고싶은 것 모두 보는 우리나라의 넷플릭스 오리지널도 퀄리티가 넷플릭스만큼 좋고 조만간 넷플도 따라 잡을듯합니다 예전 보고싶은 영상도 많고 최신영상도 많이서 한번 빠지면 시간 가는중 모르겠음 전이만 똑바로 살아라 시트콤 보러갑니다
116,저도 그렇고 저희 엄마도 직장 근무시간이 일정하지 않아서 항상 놓치는 프로그램이 많았는데 웨이브에 다 있으니 맘놓고 편하게 볼 수 있어요! 특히 엄마는 퇴근 후 하루종일 웨이브로 보고 싶으시던 드라마 보다가 주무십니당... 아 그리고 지난 올림픽 시즌 때는 이동하면서 라이브 방송을 볼 수 있어서 너무 감사했어요..! ㅠㅠㅠ 드라마랑 예능이 많아서 참 좋아요! 앞으로도 꾸준히 애용하겠습니다 ㅎㅎㅎㅎ
117,"로켓와우 회원 진짜 할만한듯 ㅋㅋㅋㅋ
쿠팡최고"
118,최고😗
